SKU,Наличност,Бройки,Цена
946187,Наличен,1,6.60
945416,Наличен,2,5.80
946173,Наличен,3,6.60
945500,Изчерпан,0,5.80
946163,Изчерпан,0,5.80
945425,Изчерпан,0,5.80
945399,Изчерпан,0,5.80
945407,Изчерпан,0,5.80
946185,Изчерпан,0,6.60
946167,Изчерпан,0,5.80
945400,Наличен,2,5.80
945510,Наличен,1,5.80
946164,Изчерпан,0,5.80
945503,Изчерпан,0,5.80
945394,Изчерпан,0,5.80
945402,Наличен,1,5.80
946168,Изчерпан,0,5.80
945395,Изчерпан,0,5.80
945396,Изчерпан,0,5.80
945405,Наличен,6,5.80
945398,Изчерпан,0,5.80
958689,Наличен,8,6.60
945408,Изчерпан,0,6.20
945501,Изчерпан,0,5.80
946165,Изчерпан,0,5.80
945502,Наличен,2,5.80
945401,Наличен,5,5.80
945393,Изчерпан,0,5.80
945397,Изчерпан,0,5.80
945354,Изчерпан,0,5.50
945362,Наличен,6,5.50
945381,Наличен,6,5.50
945358,Изчерпан,0,5.50
945379,Наличен,7,5.50
946176,Наличен,7,5.50
945508,Изчерпан,0,5.50
945384,Наличен,8,5.50
945385,Наличен,7,5.50
945366,Наличен,6,5.50
945367,Наличен,8,4.50
946175,Изчерпан,0,4.50
945370,Наличен,4,5.50
945371,Наличен,4,5.50
945391,Наличен,5,5.50
945392,Изчерпан,0,5.50
945372,Наличен,8,5.50
945373,Наличен,3,5.50
945375,Наличен,4,5.50
945376,Изчерпан,0,5.50
945380,Наличен,3,5.50
945377,Наличен,5,4.50
945389,Наличен,5,5.50
945387,Наличен,5,5.50
949954,Изчерпан,0,4.50
945355,Изчерпан,0,5.50
945364,Наличен,1,4.50
945368,Наличен,4,5.50
946174,Наличен,1,4.50
945365,Наличен,3,4.50
945378,Наличен,12,4.50
945875,Наличен,11,99.00
943906,Наличен,1,390.00
946197,Изчерпан,0,11.20
937639,Наличен,3,195.00
946195,Изчерпан,0,11.20
374174,Наличен,20,73.00
936230,Изчерпан,0,589.00
370613,Наличен,40,41.30
370612,Наличен,3,23.20
374172,Наличен,20,112.00
374170,Наличен,29,26.50
374171,Наличен,56,17.50
932984,Наличен,7,34.50
370649,Наличен,28,9.50
935865,Изчерпан,0,98.00
374402,Наличен,20,6.20
926366,Наличен,30,3.50
370618,Наличен,42,4.60
935613,Изчерпан,0,98.00
374410,Наличен,31,4.50
370620,Наличен,31,3.80
935313,Изчерпан,0,116.00
941821,Наличен,2,116.00
949915,Изчерпан,0,11.20
947428,Наличен,8,28.90
928721,Наличен,19,32.50
928298,Наличен,22,25.90
928300,Изчерпан,0,86.00
928297,Наличен,99,25.90
928296,Наличен,12,28.90
928295,Наличен,25,25.90
928294,Наличен,5,28.90
928293,Наличен,3,28.90
921996,Наличен,240,4.50
921995,Наличен,113,4.50
921994,Наличен,16,4.50
950374,Изчерпан,0,6.90
950375,Наличен,33,6.90
950376,Изчерпан,0,6.90
950377,Изчерпан,0,6.90
950371,Наличен,40,6.80
950370,Наличен,55,6.80
950372,Наличен,43,6.80
950373,Наличен,19,6.80
950366,Изчерпан,0,6.80
950367,Изчерпан,0,6.80
950368,Изчерпан,0,6.80
950369,Изчерпан,0,6.80
950362,Наличен,239,6.50
950363,Наличен,166,6.50
950364,Наличен,110,6.50
950365,Наличен,165,6.50
922585,Наличен,49,4.50
921752,Наличен,34,4.50
921554,Наличен,89,4.50
925986,Наличен,7,4.99
925987,Наличен,44,4.99
925988,Наличен,25,4.99
925989,Наличен,2,4.99
925990,Наличен,44,4.99
925991,Наличен,50,4.99
925992,Наличен,10,4.99
925993,Наличен,24,4.99
929658,Наличен,11,4.99
926193,Наличен,65,4.50
926194,Наличен,48,4.50
926195,Наличен,73,4.50
926693,Наличен,39,4.90
340440,Наличен,56,4.90
340441,Наличен,90,4.90
340442,Наличен,100,4.90
922546,Наличен,99,4.90
351117,Наличен,8,4.90
351119,Наличен,103,4.90
934010,Наличен,81,4.90
350967,Наличен,58,4.90
350969,Наличен,75,4.90
350970,Наличен,49,4.90
350987,Наличен,337,4.90
350989,Наличен,72,4.90
350966,Наличен,16,4.90
350968,Наличен,10,4.90
350971,Наличен,78,4.90
350988,Наличен,44,4.90
350980,Наличен,23,4.90
926058,Наличен,137,3.60
926059,Наличен,13,3.60
926060,Наличен,28,3.60
926061,Наличен,35,3.60
350963,Наличен,62,4.80
350964,Изчерпан,0,4.80
350965,Изчерпан,0,4.80
350979,Наличен,32,4.80
927230,Наличен,58,4.80
350975,Наличен,78,4.80
350976,Наличен,195,4.80
350977,Наличен,133,4.80
350978,Наличен,87,4.80
350984,Наличен,60,4.80
350985,Наличен,82,4.80
350986,Наличен,113,4.80
350981,Наличен,108,4.80
350982,Наличен,74,4.80
350983,Наличен,54,4.80
925280,Изчерпан,0,3.60
925281,Наличен,23,3.60
925282,Наличен,556,3.60
925283,Наличен,709,3.60
925275,Наличен,401,3.60
925276,Наличен,611,3.60
925277,Наличен,1171,3.60
925278,Наличен,1216,3.60
925279,Наличен,874,3.60
350974,Изчерпан,0,4.50
350955,Наличен,34,4.50
350956,Наличен,30,4.50
350957,Изчерпан,0,4.50
350958,Изчерпан,0,4.50
350959,Изчерпан,0,4.50
350960,Изчерпан,0,4.50
350961,Изчерпан,0,4.50
350962,Наличен,367,4.50
921106,Наличен,109,2.90
340186,Наличен,100,2.90
340187,Изчерпан,0,2.90
340188,Изчерпан,0,2.90
340189,Изчерпан,0,2.90
340190,Изчерпан,0,2.90
340191,Наличен,30,2.90
340192,Наличен,15,2.90
340193,Наличен,75,2.90
340194,Наличен,2,2.90
947009,Изчерпан,0,12.30
947010,Изчерпан,0,12.30
950816,Наличен,19,17.50
950817,Наличен,20,16.20
950818,Наличен,19,17.50
950819,Наличен,17,17.50
953105,Наличен,21,17.60
953104,Наличен,24,17.60
945205,Наличен,187,15.60
945206,Наличен,188,16.70
945207,Наличен,46,19.90
945202,Наличен,29,19.90
945203,Наличен,11,17.80
945204,Наличен,7,19.30
945260,Наличен,5,19.90
942154,Наличен,13,9.30
942153,Наличен,14,9.30
942152,Наличен,16,9.30
942151,Наличен,19,9.30
942150,Наличен,34,9.30
942149,Наличен,33,9.30
942148,Наличен,11,9.30
939265,Наличен,22,9.90
939264,Наличен,39,8.80
939267,Наличен,29,9.90
939266,Наличен,37,8.80
939260,Наличен,22,8.80
939261,Наличен,76,8.00
939262,Наличен,43,8.80
939263,Наличен,42,8.00
939259,Наличен,86,7.20
960824,Наличен,158,7.20
960825,Наличен,143,7.20
939258,Наличен,165,7.20
937618,Наличен,21,17.90
937617,Наличен,16,17.90
937616,Наличен,19,17.90
937530,Наличен,10,18.60
939860,Наличен,5,17.90
937615,Наличен,11,16.50
942145,Наличен,38,16.50
937614,Наличен,43,16.80
937872,Наличен,34,18.60
933677,Наличен,321,9.60
933676,Наличен,279,7.80
933675,Наличен,236,7.00
933674,Наличен,21,5.60
948064,Наличен,11,16.80
948065,Наличен,3,16.00
948066,Наличен,8,16.20
948174,Наличен,4,12.00
937840,Наличен,10,286.00
937841,Наличен,41,286.00
937842,Наличен,8,286.00
937843,Наличен,4,286.00
937844,Наличен,38,286.00
937845,Наличен,10,286.00
937834,Наличен,1,286.00
937910,Наличен,44,286.00
937836,Наличен,6,286.00
937837,Наличен,6,286.00
937838,Наличен,4,286.00
937839,Наличен,10,286.00
945208,Наличен,28,9.90
944734,Наличен,82,9.30
945209,Наличен,54,9.30
959513,Наличен,19,9.20
939856,Наличен,17,9.20
939870,Наличен,14,9.20
939857,Наличен,10,9.00
937828,Наличен,118,3.00
937829,Наличен,34,3.00
937830,Наличен,52,3.00
937831,Наличен,30,3.00
937832,Наличен,53,3.00
937833,Наличен,14,3.00
937823,Наличен,60,3.00
937822,Наличен,8,3.00
937909,Наличен,24,3.00
937824,Наличен,24,3.00
937825,Наличен,14,3.00
937826,Наличен,27,3.00
937827,Наличен,23,3.00
937573,Наличен,27,30.80
937572,Наличен,18,28.60
937571,Наличен,11,26.50
937570,Наличен,19,20.90
937568,Наличен,15,9.60
937567,Наличен,32,10.90
937563,Наличен,12,10.30
937564,Наличен,27,10.80
937565,Наличен,22,10.80
937566,Наличен,27,10.80
937562,Наличен,13,9.60
937561,Наличен,25,9.60
937557,Наличен,41,9.00
937558,Наличен,3,9.00
937559,Наличен,6,9.50
937560,Наличен,63,10.00
944671,Наличен,89,9.90
937553,Наличен,3,10.90
937554,Наличен,9,12.50
937555,Наличен,37,11.80
937556,Наличен,17,12.00
937549,Наличен,16,7.50
935544,Наличен,32,10.50
935545,Наличен,17,8.60
935546,Наличен,24,7.95
935547,Наличен,14,6.80
935548,Наличен,30,6.95
935549,Наличен,6,7.90
935550,Наличен,29,7.90
935488,Наличен,25,11.20
935489,Изчерпан,0,11.20
935490,Наличен,27,11.50
935491,Наличен,22,11.50
939875,Наличен,3,11.30
935484,Наличен,15,11.30
935485,Наличен,42,11.30
935486,Наличен,28,11.20
935450,Наличен,5,42.80
935451,Наличен,2,42.80
935452,Наличен,5,45.00
935453,Наличен,5,42.80
935454,Наличен,25,50.00
935467,Наличен,5,46.90
935468,Наличен,9,46.90
935469,Наличен,14,49.90
935470,Наличен,4,44.50
935471,Наличен,10,47.90
935472,Наличен,30,47.90
935473,Наличен,7,115.00
935474,Наличен,4,99.00
935475,Наличен,4,79.00
935476,Наличен,3,63.00
935477,Наличен,3,68.00
935478,Наличен,8,43.80
935479,Наличен,2,42.50
935480,Наличен,12,42.60
935481,Наличен,8,42.60
935482,Наличен,9,42.90
935483,Наличен,4,38.50
935455,Наличен,42,8.50
935456,Наличен,31,8.20
935457,Наличен,43,8.20
935458,Наличен,12,8.20
939872,Наличен,31,8.60
939873,Наличен,17,8.60
937589,Наличен,15,8.90
937588,Наличен,18,8.90
937587,Наличен,24,8.90
935459,Изчерпан,0,8.80
935460,Наличен,18,8.80
935461,Наличен,53,8.80
935462,Наличен,20,8.80
935463,Наличен,8,8.20
937620,Наличен,24,12.60
935492,Наличен,5,14.30
935493,Наличен,17,15.90
935494,Наличен,28,15.20
935495,Наличен,20,15.80
935496,Наличен,20,15.90
935497,Наличен,14,14.60
953549,Наличен,10,13.90
951677,Наличен,17,13.90
933223,Наличен,4,23.90
932193,Наличен,28,21.80
931392,Наличен,13,17.95
931391,Наличен,18,14.50
931390,Наличен,11,12.90
931389,Наличен,19,12.50
931388,Наличен,80,10.90
931387,Наличен,20,10.90
931386,Наличен,26,10.90
944136,Наличен,31,10.90
940183,Наличен,13,8.60
940182,Наличен,39,8.60
931385,Наличен,49,8.60
931384,Наличен,49,7.60
931383,Наличен,50,7.60
931382,Наличен,81,7.60
931381,Наличен,106,7.60
931380,Наличен,88,8.60
931379,Наличен,18,7.60
931378,Наличен,35,7.60
931377,Наличен,59,7.60
931376,Наличен,36,7.60
931375,Наличен,74,8.60
931374,Наличен,30,7.60
931373,Наличен,26,7.60
931372,Наличен,41,6.95
931371,Наличен,48,6.95
931370,Наличен,72,6.95
931369,Наличен,66,6.95
955566,Наличен,42,6.95
955567,Наличен,22,6.95
955568,Наличен,29,7.60
955569,Наличен,40,7.60
925309,Наличен,38,5.50
921702,Наличен,41,5.50
921703,Наличен,24,5.80
925310,Наличен,18,5.80
921704,Наличен,22,5.80
954351,Наличен,11,5.80
430416,Наличен,13,11.90
430417,Наличен,8,10.20
430418,Наличен,13,10.20
430419,Наличен,22,8.50
430420,Наличен,18,8.50
430421,Наличен,17,6.20
430422,Наличен,71,6.20
430423,Наличен,27,10.80
430424,Наличен,26,10.20
430425,Наличен,13,10.20
430426,Наличен,84,10.20
430427,Наличен,45,11.20
430428,Наличен,22,19.60
430429,Наличен,33,21.30
430430,Наличен,10,21.30
430401,Наличен,16,11.90
430402,Наличен,10,10.20
430403,Наличен,10,10.20
430404,Наличен,12,8.50
430405,Наличен,36,8.50
430406,Наличен,30,6.20
430407,Наличен,27,6.20
430408,Наличен,41,10.80
430409,Наличен,26,10.20
430410,Наличен,13,10.20
430411,Наличен,29,10.20
430412,Наличен,55,11.20
430413,Наличен,17,19.60
430414,Наличен,20,21.30
430415,Наличен,14,21.30
929533,Наличен,14,11.80
929534,Наличен,11,12.30
929535,Наличен,15,19.60
929536,Наличен,13,21.30
929537,Наличен,8,21.30
934878,Наличен,59,5.60
934877,Наличен,96,5.60
934876,Наличен,57,5.60
962471,Наличен,86,5.60
945227,Наличен,5,12.50
935635,Наличен,10,21.30
321626,Наличен,59,12.50
943012,Наличен,24,12.20
320194,Наличен,13,12.20
951007,Наличен,20,10.80
951006,Наличен,21,11.90
946238,Наличен,6,19.30
939794,Изчерпан,0,12.90
939772,Изчерпан,0,12.90
939771,Изчерпан,0,12.90
939777,Изчерпан,0,12.90
947891,Изчерпан,0,12.90
947889,Изчерпан,0,12.90
940278,Наличен,16,12.90
947427,Изчерпан,0,12.90
939790,Изчерпан,0,12.90
939789,Изчерпан,0,12.90
939791,Наличен,2,12.90
939788,Изчерпан,0,12.90
939792,Изчерпан,0,12.90
939767,Изчерпан,0,12.90
940279,Изчерпан,0,12.90
940281,Наличен,1,12.90
940277,Изчерпан,0,12.90
939785,Изчерпан,0,12.90
939786,Изчерпан,0,12.90
321629,Наличен,1,13.90
320170,Наличен,8,13.90
321640,Изчерпан,0,13.90
321628,Наличен,5,13.90
948614,Наличен,5,5.60
948615,Наличен,12,5.50
950711,Наличен,14,5.50
948612,Наличен,7,5.60
951528,Наличен,12,5.50
929543,Наличен,15,8.80
931034,Наличен,15,8.80
931035,Наличен,7,8.80
933042,Наличен,7,7.30
946082,Наличен,13,6.90
945541,Изчерпан,0,8.80
936142,Наличен,25,38.60
940710,Наличен,6,38.60
936143,Наличен,26,38.60
933134,Наличен,9,14.50
945839,Наличен,9,27.30
943124,Наличен,6,27.30
948857,Наличен,8,23.00
946309,Наличен,6,16.80
959373,Наличен,10,14.00
959372,Наличен,12,14.00
946447,Наличен,12,13.60
946521,Наличен,21,13.60
949144,Изчерпан,0,10.80
941111,Наличен,32,4.50
941112,Наличен,28,4.50
941113,Наличен,17,4.50
941114,Наличен,16,4.50
941115,Наличен,28,4.50
948619,Наличен,70,6.30
948622,Наличен,3,6.30
948621,Наличен,57,6.30
948620,Изчерпан,0,6.30
940092,Наличен,22,12.50
940093,Наличен,10,12.50
937152,Наличен,17,7.00
927547,Наличен,4,5.60
940665,Наличен,7,5.50
927535,Наличен,10,10.80
931850,Наличен,5,11.00
931848,Наличен,21,25.00
931849,Изчерпан,0,13.80
945855,Наличен,14,14.80
946516,Наличен,66,16.80
937453,Наличен,7,16.80
931180,Наличен,13,17.00
946314,Наличен,21,16.80
931189,Наличен,10,16.80
933139,Наличен,5,16.80
937783,Наличен,1,15.80
940685,Наличен,25,19.30
931176,Наличен,58,19.30
931177,Наличен,20,19.30
935628,Наличен,10,20.60
935627,Наличен,11,20.60
931178,Наличен,13,20.60
937189,Наличен,2,10.50
941095,Наличен,77,6.20
941096,Наличен,14,6.20
941097,Наличен,80,6.20
941098,Наличен,24,6.20
941099,Наличен,15,6.20
944097,Наличен,75,6.20
948624,Наличен,14,9.60
946599,Наличен,3,9.20
953812,Наличен,18,7.00
954468,Наличен,17,6.80
954467,Изчерпан,0,7.00
945542,Наличен,19,9.80
945543,Наличен,19,9.80
935097,Наличен,16,11.90
935099,Наличен,4,12.50
940323,Наличен,16,12.50
940322,Наличен,10,11.90
935098,Наличен,21,11.90
935095,Наличен,11,11.90
935096,Изчерпан,0,11.90
935102,Наличен,5,12.50
935104,Наличен,3,12.50
935103,Наличен,13,11.90
935100,Наличен,5,12.50
935101,Наличен,5,12.50
936145,Наличен,8,23.80
946524,Наличен,6,24.60
935756,Наличен,1,23.80
940691,Наличен,1,23.80
951293,Наличен,1,23.80
945834,Наличен,9,38.50
929805,Наличен,4,38.50
929807,Наличен,38,38.50
946509,Наличен,3,172.00
931222,Наличен,12,24.60
931644,Наличен,8,24.80
942444,Наличен,25,34.00
940688,Изчерпан,0,38.50
933133,Наличен,9,35.80
928810,Наличен,13,33.30
935691,Изчерпан,0,46.20
940049,Наличен,25,6.90
956283,Наличен,10,17.50
931175,Наличен,12,19.80
935642,Наличен,24,19.80
944953,Наличен,12,23.00
931642,Наличен,6,16.80
931169,Наличен,20,16.80
933426,Наличен,14,29.00
931182,Наличен,101,26.00
938374,Наличен,5,14.50
936281,Наличен,10,14.50
936284,Наличен,10,14.50
936285,Наличен,23,14.50
320709,Наличен,35,40.50
320716,Наличен,34,43.50
937231,Изчерпан,0,42.00
320715,Наличен,22,43.50
920968,Наличен,48,43.50
320702,Наличен,35,43.50
320704,Наличен,52,43.50
320727,Наличен,20,43.50
320706,Наличен,11,42.00
320714,Наличен,30,43.50
320713,Изчерпан,0,40.50
360469,Наличен,12,7.00
360470,Наличен,4,7.00
360471,Наличен,20,7.00
360976,Наличен,15,7.50
360458,Наличен,1,7.50
360457,Наличен,10,7.50
360456,Наличен,22,7.50
360975,Наличен,22,7.50
360455,Наличен,2,7.50
360454,Изчерпан,0,7.50
934341,Изчерпан,0,7.50
360452,Изчерпан,0,7.50
360451,Изчерпан,0,7.50
360450,Наличен,9,7.50
923278,Наличен,71,1.50
923279,Наличен,63,2.60
923280,Наличен,119,3.00
921573,Наличен,229,3.50
360951,Наличен,111,4.50
360952,Наличен,117,5.00
360953,Наличен,189,5.60
956590,Изчерпан,0,7.20
360955,Наличен,383,7.20
360954,Наличен,69,12.60
360996,Наличен,80,20.90
360902,Наличен,301,22.80
360929,Наличен,100,2.10
360930,Наличен,100,2.10
360931,Наличен,150,2.30
360932,Наличен,530,2.30
936319,Наличен,80,2.30
360933,Наличен,230,2.50
360934,Наличен,220,2.50
360935,Изчерпан,0,3.20
360936,Наличен,150,3.80
360937,Наличен,120,3.80
360950,Изчерпан,0,4.50
360905,Наличен,18,7.50
360906,Наличен,47,7.50
360907,Наличен,148,7.50
360908,Наличен,121,7.50
936320,Наличен,62,7.50
360909,Наличен,122,7.50
360910,Наличен,104,7.50
360911,Изчерпан,0,7.50
360912,Наличен,95,7.50
360913,Наличен,63,7.50
360948,Наличен,123,7.50
360949,Наличен,10,7.50
360487,Наличен,17,5.30
360488,Наличен,12,5.30
360489,Наличен,31,5.30
360490,Наличен,32,5.30
360940,Наличен,5,3.00
360941,Наличен,24,3.00
360942,Изчерпан,0,3.00
360943,Наличен,8,3.00
360917,Наличен,20,2.00
360918,Наличен,210,2.00
360919,Наличен,110,2.00
360920,Наличен,160,2.00
360921,Наличен,260,2.30
360922,Наличен,220,2.30
360923,Наличен,190,2.30
360924,Наличен,220,2.30
360925,Наличен,220,2.70
360926,Наличен,130,3.00
360927,Наличен,140,3.20
360928,Наличен,108,4.10
360444,Наличен,60,1.25
360445,Наличен,50,1.25
360446,Наличен,40,1.25
360447,Наличен,40,1.25
360448,Наличен,40,1.25
360449,Наличен,60,1.25
360432,Наличен,40,2.50
360433,Наличен,20,2.50
360434,Наличен,160,2.50
360435,Наличен,490,3.15
360436,Наличен,230,3.15
360437,Наличен,250,3.55
360438,Наличен,370,3.55
360439,Наличен,290,3.85
360440,Наличен,200,3.85
360441,Наличен,370,4.40
360442,Наличен,270,4.90
360443,Наличен,300,5.45
360966,Наличен,6,5.00
360967,Наличен,7,5.00
360968,Наличен,30,5.00
360969,Наличен,63,6.50
360970,Наличен,54,6.50
360971,Наличен,77,6.50
360972,Наличен,32,8.00
360973,Наличен,49,8.00
360974,Наличен,26,8.00
361901,Наличен,42,4.50
361902,Наличен,29,4.50
361903,Наличен,22,4.50
361904,Наличен,71,4.50
361905,Наличен,77,4.50
361906,Наличен,64,4.50
361907,Наличен,35,5.00
361908,Изчерпан,0,5.00
361909,Наличен,36,5.00
928727,Изчерпан,0,7.50
928728,Изчерпан,0,7.50
928729,Наличен,2,7.50
928730,Наличен,20,7.90
928731,Наличен,22,7.90
928732,Изчерпан,0,7.90
941972,Наличен,4,7.90
941973,Наличен,38,8.30
928722,Наличен,8,7.95
928723,Изчерпан,0,7.95
928724,Наличен,16,7.95
928725,Наличен,8,7.95
928726,Наличен,37,7.95
955633,Наличен,13,8.00
928733,Наличен,26,8.00
928734,Изчерпан,0,8.80
928735,Наличен,16,9.60
928736,Наличен,20,10.90
928244,Наличен,88,6.50
928245,Наличен,18,6.90
928246,Наличен,11,6.90
928247,Наличен,85,7.30
928248,Наличен,107,7.80
928249,Наличен,119,7.80
928250,Наличен,87,8.50
928251,Изчерпан,0,8.50
928252,Наличен,31,8.50
928253,Наличен,11,9.50
928172,Наличен,32,2.95
928173,Наличен,39,2.95
928174,Наличен,12,2.95
928175,Наличен,8,3.50
928176,Наличен,31,3.50
928177,Наличен,60,3.80
928178,Наличен,49,3.80
928179,Наличен,24,4.50
928180,Наличен,118,4.50
928181,Наличен,44,4.90
928182,Наличен,8,5.60
928183,Наличен,81,6.30
927116,Наличен,11,3.50
927117,Наличен,14,3.50
927118,Наличен,82,3.50
927119,Изчерпан,0,3.50
927120,Наличен,93,3.50
927121,Наличен,70,3.50
927122,Наличен,16,3.50
927123,Наличен,6,3.50
926826,Изчерпан,0,6.90
926827,Изчерпан,0,6.90
926828,Изчерпан,0,6.90
946862,Наличен,25,8.80
926807,Наличен,18,8.80
926808,Наличен,14,8.80
926809,Изчерпан,0,8.80
928415,Изчерпан,0,10.10
937428,Наличен,6,10.50
921915,Наличен,91,7.30
921916,Наличен,62,7.30
921917,Наличен,12,7.30
921918,Наличен,19,7.30
921919,Наличен,51,7.30
921920,Наличен,22,7.30
921921,Наличен,102,7.30
921922,Наличен,49,7.30
921923,Наличен,25,8.80
921924,Наличен,7,8.80
921925,Наличен,12,8.80
361936,Наличен,25,7.00
360479,Наличен,67,7.00
360480,Наличен,40,7.00
360481,Наличен,161,7.00
360482,Наличен,157,7.00
360483,Наличен,232,7.00
360484,Наличен,287,7.00
360485,Наличен,225,7.00
360493,Наличен,44,7.00
360486,Наличен,128,7.00
360939,Наличен,112,9.00
360946,Наличен,23,9.00
936243,Наличен,65,7.50
950694,Наличен,19,99.00
950187,Изчерпан,0,99.00
950188,Наличен,5,99.00
950189,Наличен,8,99.00
950190,Наличен,4,99.00
950180,Наличен,111,72.00
950693,Наличен,279,62.00
950181,Наличен,246,53.00
950182,Наличен,145,53.00
950212,Наличен,85,53.00
957591,Наличен,25,93.00
952561,Наличен,93,80.00
952562,Наличен,98,69.00
952563,Наличен,250,69.00
952564,Наличен,214,69.00
954959,Наличен,14,69.00
954960,Изчерпан,0,70.00
954961,Изчерпан,0,70.00
949778,Наличен,2,69.00
949645,Наличен,4,199.00
951717,Наличен,2,41.50
947266,Изчерпан,0,76.90
947267,Изчерпан,0,76.90
947268,Наличен,2,78.30
945139,Изчерпан,0,56.00
945140,Изчерпан,0,56.00
945142,Наличен,5,56.00
945143,Наличен,7,56.00
946259,Изчерпан,0,58.00
946260,Изчерпан,0,56.00
946261,Изчерпан,0,58.00
946262,Наличен,4,56.00
946263,Наличен,4,56.00
946264,Наличен,1,56.00
946265,Наличен,1,56.00
946964,Изчерпан,0,44.50
945018,Изчерпан,0,44.80
945019,Изчерпан,0,44.80
945020,Изчерпан,0,44.80
945022,Изчерпан,0,44.80
944810,Изчерпан,0,83.00
944811,Изчерпан,0,83.00
944812,Изчерпан,0,83.00
944813,Изчерпан,0,83.00
944814,Изчерпан,0,83.00
946963,Изчерпан,0,83.00
945144,Наличен,1,83.00
945145,Наличен,2,77.00
945146,Изчерпан,0,83.00
945685,Наличен,4,83.00
945686,Наличен,4,83.00
944566,Изчерпан,0,152.60
944564,Наличен,8,75.60
944077,Наличен,2,63.00
945973,Наличен,15,50.40
945974,Наличен,15,50.40
936324,Наличен,1,133.00
936325,Наличен,3,133.00
936326,Наличен,2,128.00
934095,Наличен,4,61.60
934098,Наличен,7,57.40
934099,Наличен,14,57.40
934100,Наличен,11,57.40
933985,Изчерпан,0,36.40
933986,Изчерпан,0,32.20
933983,Наличен,6,112.00
931152,Наличен,10,33.00
931153,Наличен,10,38.00
931154,Наличен,20,39.00
931155,Наличен,10,40.00
931122,Изчерпан,0,26.90
931123,Изчерпан,0,22.00
931124,Изчерпан,0,22.00
931125,Изчерпан,0,22.00
931126,Наличен,3,22.00
931127,Наличен,16,22.00
931128,Наличен,1,22.00
931129,Изчерпан,0,22.00
931130,Изчерпан,0,22.00
931131,Изчерпан,0,22.00
931132,Изчерпан,0,7.50
931133,Изчерпан,0,6.00
931134,Изчерпан,0,6.00
931135,Изчерпан,0,6.00
931136,Наличен,10,6.00
931137,Изчерпан,0,6.00
931138,Изчерпан,0,6.00
931139,Изчерпан,0,6.00
931140,Изчерпан,0,6.00
931141,Изчерпан,0,6.00
934079,Изчерпан,0,3.50
934080,Изчерпан,0,3.50
934081,Изчерпан,0,3.50
934082,Изчерпан,0,3.50
934083,Наличен,15,3.50
934084,Изчерпан,0,3.50
949120,Изчерпан,0,3.50
949722,Изчерпан,0,3.50
949121,Изчерпан,0,3.50
949723,Изчерпан,0,3.50
927996,Изчерпан,0,56.00
927997,Наличен,18,60.20
927998,Наличен,21,60.20
927999,Изчерпан,0,44.80
361981,Наличен,33,40.00
928003,Наличен,7,60.20
928004,Наличен,22,60.20
933984,Наличен,13,46.20
928006,Изчерпан,0,33.30
929419,Изчерпан,0,42.00
929481,Изчерпан,0,42.00
944030,Изчерпан,0,78.40
944033,Изчерпан,0,77.00
928737,Наличен,4,18.00
928738,Наличен,6,18.00
928739,Наличен,12,18.00
928740,Наличен,14,18.00
928741,Наличен,6,18.00
928742,Наличен,3,20.00
928194,Наличен,2,35.00
928195,Наличен,39,35.00
928196,Наличен,31,35.00
931156,Наличен,45,35.00
928197,Наличен,27,35.00
928184,Наличен,15,48.00
928185,Наличен,2,45.00
928186,Наличен,26,35.00
928187,Наличен,33,35.00
928188,Наличен,20,35.00
928189,Наличен,32,40.00
928190,Наличен,38,45.00
928191,Наличен,25,45.00
928192,Наличен,12,45.00
928193,Изчерпан,0,45.00
928131,Наличен,2,310.00
928134,Наличен,2,290.00
928130,Наличен,1,230.00
928135,Наличен,2,230.00
928136,Наличен,1,230.00
928137,Наличен,1,260.00
928138,Наличен,1,290.00
928139,Наличен,1,310.00
928140,Наличен,1,320.00
928141,Наличен,1,340.00
947056,Наличен,5,19.00
947057,Наличен,3,19.00
947058,Изчерпан,0,19.00
943103,Наличен,29,4.50
943104,Наличен,8,4.50
943105,Наличен,25,4.50
943106,Наличен,24,4.80
943107,Наличен,4,4.80
943108,Наличен,29,4.80
943109,Наличен,9,5.20
943110,Наличен,1,5.20
943095,Наличен,9,6.50
943096,Наличен,17,7.50
943097,Наличен,9,7.50
943098,Наличен,15,7.50
943099,Наличен,5,8.20
943100,Наличен,14,8.20
943101,Наличен,31,8.20
943102,Наличен,16,9.00
943663,Изчерпан,0,16.50
943664,Изчерпан,0,16.50
943665,Изчерпан,0,16.50
943666,Изчерпан,0,14.00
943722,Наличен,7,14.00
943667,Наличен,23,15.40
943668,Наличен,17,15.40
946856,Наличен,11,44.80
946857,Наличен,3,47.60
946858,Изчерпан,0,47.60
950781,Изчерпан,0,24.90
950780,Изчерпан,0,47.30
934208,Изчерпан,0,98.00
940530,Изчерпан,0,98.00
946860,Изчерпан,0,8.00
935280,Изчерпан,0,8.00
935281,Изчерпан,0,8.00
935282,Изчерпан,0,8.00
935283,Изчерпан,0,8.50
946861,Наличен,28,9.20
935610,Наличен,11,105.00
931480,Наличен,1,105.00
922760,Наличен,4,18.50
922761,Наличен,20,18.50
922762,Изчерпан,0,18.50
936322,Наличен,2,18.50
922763,Изчерпан,0,18.50
922764,Наличен,4,18.50
361964,Наличен,9,12.90
361965,Наличен,18,13.90
361966,Изчерпан,0,14.90
361967,Изчерпан,0,16.90
361960,Наличен,1,9.00
361961,Наличен,8,11.00
936321,Изчерпан,0,12.00
